timestamp,idx,path,c1,c2,c3,eb1_s,eb2_s,eb3_s,eb1_l,eb2_l,eb3_l
1613880371.185848,32,long_path,4590,3199,13249,34746014941.368706,4609968545.253295,1721841435.5127943,2476122577.9296293,675700376.1365678,394395786.34653455
1613880371.2776241,16,short_path,51120,26267,70491,34746014941.368706,4609968545.253295,1721841435.5127943,2386457603.752341,679596803.9832102,373732251.32372576
1613880371.282364,32,long_path,4576,3307,13241,31928747371.499336,3983977794.1402574,1534697928.5356033,2386457603.752341,679596803.9832102,373732251.32372576
1613880371.336909,16,short_path,51170,26285,70534,31928747371.499336,3983977794.1402574,1534697928.5356033,2305355027.1090493,648362375.9775177,353239477.8598661
1613880371.366747,32,long_path,4606,3313,13399,27948862413.20843,4053232066.7153583,1488630886.176459,2305355027.1090493,648362375.9775177,353239477.8598661
1613880371.4271271,16,short_path,51104,26272,70507,27948862413.20843,4053232066.7153583,1488630886.176459,2184134868.485218,635955236.6668354,369770472.70961297
1613880371.455756,32,long_path,4588,3312,13261,22718884393.620354,4636773832.366657,1347070160.1719215,2184134868.485218,635955236.6668354,369770472.70961297
1613880371.528835,16,short_path,51138,26266,70494,22718884393.620354,4636773832.366657,1347070160.1719215,2010409882.1354592,684795550.7208062,369605229.76513237
1613880371.533103,32,long_path,4581,3304,13254,17026426067.396378,4402204691.558047,1339574365.2306015,2010409882.1354592,684795550.7208062,369605229.76513237
1613880371.60358,16,short_path,51094,26270,70496,17026426067.396378,4402204691.558047,1339574365.2306015,1808522698.0237966,688903868.4945872,332294395.4412456
1613880371.620091,32,long_path,4592,3313,13239,12131569662.21538,2983012004.5804586,1230950068.4013467,1808522698.0237966,688903868.4945872,332294395.4412456
1613880371.693743,16,short_path,51142,26270,70496,12131569662.21538,2983012004.5804586,1230950068.4013467,1622228763.5687692,590005123.1185144,369886989.07607627
1613880371.710019,32,long_path,4591,3309,13245,9066419781.703215,1860484358.139911,713406472.2744993,1622228763.5687692,590005123.1185144,369886989.07607627
1613880371.786581,16,short_path,51139,26279,70514,9066419781.703215,1860484358.139911,713406472.2744993,1504449325.0795777,511130789.63696915,333368268.6792029
1613880371.814572,32,long_path,3311,3311,13250,7413029128.057946,1465965697.8682106,499116916.15838933,1504449325.0795777,511130789.63696915,333368268.6792029
1613880371.873873,16,short_path,51150,26280,70524,7413029128.057946,1465965697.8682106,499116916.15838933,1426901744.2826586,488983715.0674953,277065968.8509886
1613880371.903554,32,long_path,4614,3311,13261,6397729255.978601,1114465631.1559958,390641843.4987688,1426901744.2826586,488983715.0674953,277065968.8509886
1613880371.9638898,16,short_path,51221,26323,70602,6397729255.978601,1114465631.1559958,390641843.4987688,1325004842.08535,477666714.84410715,356063338.6874502
1613880371.993925,32,long_path,4612,3321,13280,5635168282.892334,651861517.555925,298903255.8007033,1325004842.08535,477666714.84410715,356063338.6874502
1613880372.053497,16,short_path,51188,26319,70564,5635168282.892334,651861517.555925,298903255.8007033,1169841701.6616282,431632076.818989,230752966.88741836
1613880372.0835211,32,long_path,4600,3319,13274,4911181445.940507,482398140.65881157,278022825.7993222,1169841701.6616282,431632076.818989,230752966.88741836
1613880372.1435719,16,short_path,51173,26300,70555,4911181445.940507,482398140.65881157,278022825.7993222,933934436.8265435,442931495.31970215,408094931.8220696
1613880372.174196,32,long_path,4598,3330,13290,3979622082.3685656,650860129.8330722,112615865.62141646,933934436.8265435,442931495.31970215,408094931.8220696
1613880372.237351,16,short_path,51136,26048,70509,3979622082.3685656,650860129.8330722,112615865.62141646,641137498.442604,659077906.6594838,212608535.91027623
1613880372.251193,32,long_path,4639,3331,13287,2817859313.9273686,657355119.1632243,239087669.77433866,641137498.442604,659077906.6594838,212608535.91027623
1613880372.324137,16,short_path,51138,26279,70506,2817859313.9273686,657355119.1632243,239087669.77433866,398456139.562925,638525697.5684323,312769025.2022375
1613880372.3616052,32,long_path,4610,3323,13248,1499898846.9048882,407060839.3358644,206141387.5844301,398456139.562925,638525697.5684323,312769025.2022375
1613880372.413586,16,short_path,51127,26273,70496,1499898846.9048882,407060839.3358644,206141387.5844301,314592515.558182,195925700.0777529,405337906.129816
1613880372.431881,32,long_path,4637,3320,13284,625101739.6018336,294190993.87352365,50070204.02175722,314592515.558182,195925700.0777529,405337906.129816
1613880372.5123,16,short_path,51109,26265,70464,625101739.6018336,294190993.87352365,50070204.02175722,418444893.7287864,179895731.95977485,106669812.82727447
1613880372.533133,32,long_path,4633,3321,13290,227466957.98555204,158563413.7252707,68529879.18069509,418444893.7287864,179895731.95977485,106669812.82727447
1613880372.593483,16,short_path,51142,26269,70477,227466957.98555204,158563413.7252707,68529879.18069509,418485904.06242275,114978859.20651299,49726316.83099645
1613880372.6099,32,long_path,3314,3314,13293,37652594.94898602,22266668.237380758,19264274.478730418,418485904.06242275,114978859.20651299,49726316.83099645
1613880372.683433,16,short_path,51200,26315,70544,37652594.94898602,22266668.237380758,19264274.478730418,283322341.95924693,87557181.61413875,25585930.901731223
1613880372.7140522,32,long_path,4677,3324,13318,12146781.415373523,11131409.090087792,2653738.074083891,283322341.95924693,87557181.61413875,25585930.901731223
1613880372.7774,16,short_path,51112,26281,70506,12146781.415373523,11131409.090087792,2653738.074083891,159717099.29871354,83966374.66366206,36837093.24628466
1613880372.80747,32,long_path,4646,3329,13294,11054912.688659644,8495926.85039195,3444195.910800128,159717099.29871354,83966374.66366206,36837093.24628466
1613880372.897554,16,short_path,51166,26300,70541,11054912.688659644,8495926.85039195,3444195.910800128,83383664.83637054,79367834.8642577,30207947.39490454
1613880372.902944,32,long_path,4662,3330,13300,13292436.09253916,4035998.5256054075,2581785.085273536,83383664.83637054,79367834.8642577,30207947.39490454
