timestamp,idx,path,c1,c2,c3,eb1_s,eb2_s,eb3_s,eb1_l,eb2_l,eb3_l
1613954789.597916,16,short_path,55745,28085,72002,970966128108.2418,153251367176.05124,55550351615.53834,27214441979.918285,3810026297.956983,1522302666.3758938
1613954789.601541,32,long_path,5271,3552,14403,973267998635.0507,153647367113.70078,55170519534.25518,27214441979.918285,3810026297.956983,1522302666.3758938
1613954789.6730409,16,short_path,55902,28180,72104,973267998635.0507,153647367113.70078,55170519534.25518,27122057365.99488,3628431168.090838,2218848195.33781
1613954789.676382,32,long_path,5376,3554,14533,975026381893.4333,154391632931.28024,55748610416.81036,27122057365.99488,3628431168.090838,2218848195.33781
1613954789.7659678,16,short_path,55884,28185,72154,975026381893.4333,154391632931.28024,55748610416.81036,26643693016.010803,4871745525.416721,1263842837.0805495
1613954789.7709901,32,long_path,5169,3526,14336,975999162022.7971,154508572778.6124,55366994696.96622,26643693016.010803,4871745525.416721,1263842837.0805495
1613954789.856587,16,short_path,55800,28117,72083,975999162022.7971,154508572778.6124,55366994696.96622,26165238731.688087,4950553777.794093,1983404667.352336
1613954789.861491,32,long_path,5052,3416,14277,975915602433.066,153801258804.09616,55384444931.53665,26165238731.688087,4950553777.794093,1983404667.352336
1613954789.9454,16,short_path,55694,28046,72032,975915602433.066,153801258804.09616,55384444931.53665,25762331850.67571,4379275106.403057,1538608296.3875344
1613954789.950422,32,long_path,4987,3484,14122,974771535715.6222,153276756362.16245,55426539132.60856,25762331850.67571,4379275106.403057,1538608296.3875344
1613954790.032036,16,short_path,55587,28007,71923,974771535715.6222,153276756362.16245,55426539132.60856,25392561411.095432,4274699048.882367,1735828864.2321596
1613954790.0345442,32,long_path,4992,3407,14033,972930458422.822,153358131061.7723,55047909339.8009,25392561411.095432,4274699048.882367,1735828864.2321596
1613954790.123067,16,short_path,55423,27982,71770,972930458422.822,153358131061.7723,55047909339.8009,25041582414.069675,4495518174.806479,1659860219.836247
1613954790.127224,32,long_path,4928,3448,13938,970846991796.3627,153181199653.4866,55266746693.464165,25041582414.069675,4495518174.806479,1659860219.836247
1613954790.227933,16,short_path,55209,27899,71716,970846991796.3627,153181199653.4866,55266746693.464165,24759227928.475224,4534985101.629867,1608038924.9747894
1613954790.230934,32,long_path,4987,3468,13919,968892692537.3134,152537411472.086,54812744058.33883,24759227928.475224,4534985101.629867,1608038924.9747894
1613954790.3022258,16,short_path,55278,27886,71714,968892692537.3134,152537411472.086,54812744058.33883,24592652300.133533,4375574686.269222,1737707380.8762162
1613954790.305143,32,long_path,5003,3469,13948,967505289518.7423,152451777182.1819,55202786402.0781,24592652300.133533,4375574686.269222,1737707380.8762162
1613954790.391707,16,short_path,55166,27869,71706,967505289518.7423,152451777182.1819,55202786402.0781,24552072338.04121,4357111491.477222,1595025825.204628
1613954790.394241,32,long_path,5013,3457,13872,966920302872.1178,152893836420.99515,54957284904.17064,24552072338.04121,4357111491.477222,1595025825.204628
1613954790.4831622,16,short_path,55280,27879,71727,966920302872.1178,152893836420.99515,54957284904.17064,24594073411.607292,4456703663.735045,1696314150.4847834
1613954790.48737,32,long_path,5003,3450,13898,967061124947.1853,153061267175.0935,55003136549.81346,24594073411.607292,4456703663.735045,1696314150.4847834
1613954790.573171,16,short_path,55208,27865,71844,967061124947.1853,153061267175.0935,55003136549.81346,24670617101.022007,4465766393.309652,1639108921.64175
1613954790.576543,32,long_path,4921,3436,13833,967705232925.5349,152977665928.78488,55275938584.568756,24670617101.022007,4465766393.309652,1639108921.64175
1613954790.663372,16,short_path,55207,27882,71735,967705232925.5349,152977665928.78488,55275938584.568756,24738649591.628376,4381245171.380199,1644947783.5733352
1613954790.6697862,32,long_path,3465,3465,13947,968338502727.9019,152798575480.54297,54783234495.1982,24738649591.628376,4381245171.380199,1644947783.5733352
1613954790.756806,16,short_path,55196,27872,71619,968338502727.9019,152798575480.54297,54783234495.1982,24715509661.639046,4279335055.891692,1620016121.8851368
1613954790.762501,32,long_path,5048,3424,14000,968434654187.5905,152609467398.9539,55121578403.59197,24715509661.639046,4279335055.891692,1620016121.8851368
