timestamp,idx,path,c1,c2,c3,eb1_s,eb2_s,eb3_s,eb1_l,eb2_l,eb3_l
1613955137.139918,32,long_path,3318,3261,13616,897612477785.4326,142128331226.04062,51171413613.2073,24398363742.715782,3224211880.163501,1917987395.5947132
1613955137.2255921,16,short_path,54110,26859,68174,897612477785.4326,142128331226.04062,51171413613.2073,24382688671.893333,3219187060.577804,1925778790.8214684
1613955137.228253,32,long_path,3338,3290,13617,897115957124.0032,141978050931.4638,50728423177.29317,24382688671.893333,3219187060.577804,1925778790.8214684
1613955137.317154,16,short_path,54107,26682,68109,897115957124.0032,141978050931.4638,50728423177.29317,24381187631.43829,3215912950.6907606,1919208734.983425
1613955137.320961,32,long_path,3307,3307,13710,896675583786.441,141509911459.9951,51055900620.910355,24381187631.43829,3215912950.6907606,1919208734.983425
1613955137.408714,16,short_path,54093,26798,68055,896675583786.441,141509911459.9951,51055900620.910355,24404977430.6587,3238352130.364083,1937701752.8421197
1613955137.412234,32,long_path,3355,3276,13690,896351441723.7595,141422101882.27832,50833203492.40151,24404977430.6587,3238352130.364083,1937701752.8421197
1613955137.4971452,16,short_path,54065,26786,68003,896351441723.7595,141422101882.27832,50833203492.40151,24454525671.592136,3255637218.0523925,1925406397.2378156
1613955137.5031,32,long_path,3389,3303,13757,896210600741.5946,141574465662.7151,50849571395.19582,24454525671.592136,3255637218.0523925,1925406397.2378156
1613955137.587553,16,short_path,53994,26757,67830,896210600741.5946,141574465662.7151,50849571395.19582,24522494437.719833,3255400379.2704515,1937564201.4975278
1613955137.5922718,32,long_path,3446,3326,13915,896037435806.9403,141349965021.88272,50763697504.33125,24522494437.719833,3255400379.2704515,1937564201.4975278
1613955137.6769652,16,short_path,54025,26757,67840,896037435806.9403,141349965021.88272,50763697504.33125,24626550789.9782,3295884393.2414184,1967289905.769678
1613955137.6803021,32,long_path,3319,3319,13951,895659109923.4995,141106283334.06363,50726298964.7142,24626550789.9782,3295884393.2414184,1967289905.769678
1613955137.763951,16,short_path,54131,26768,67899,895659109923.4995,141106283334.06363,50726298964.7142,24758919994.167664,3331553778.5157604,1938732804.2268617
1613955137.7816372,32,long_path,3453,3311,13937,895226652298.046,141434832337.94974,51026625737.32565,24758919994.167664,3331553778.5157604,1938732804.2268617
1613955137.8553522,16,short_path,54054,26776,67890,895226652298.046,141434832337.94974,51026625737.32565,24880994644.35328,3311957762.888649,1957498722.635523
1613955137.8585029,32,long_path,3462,3328,13972,894792873130.3342,141685746731.7215,50650353654.52832,24880994644.35328,3311957762.888649,1957498722.635523
1613955137.946815,16,short_path,54046,26769,67891,894792873130.3342,141685746731.7215,50650353654.52832,24971266512.193783,3300834346.4930015,1959678251.112632
1613955137.9512162,32,long_path,3469,3327,13939,894276040914.2534,141441280949.83664,50888205261.074646,24971266512.193783,3300834346.4930015,1959678251.112632
1613955138.03767,16,short_path,53955,26720,67786,894276040914.2534,141441280949.83664,50888205261.074646,25018954061.817142,3306604969.536317,1945662541.23623
1613955138.0417972,32,long_path,3485,3330,14009,893574006428.5691,141081756986.07773,50711237697.50313,25018954061.817142,3306604969.536317,1945662541.23623
1613955138.127433,16,short_path,53826,26690,67518,893574006428.5691,141081756986.07773,50711237697.50313,25035868449.925297,3317058404.9858575,1969631468.5599933
1613955138.131686,32,long_path,3525,3362,14093,892476089631.9164,140634408674.14117,50371697009.40984,25035868449.925297,3317058404.9858575,1969631468.5599933
1613955138.2143471,16,short_path,53854,26650,67357,892476089631.9164,140634408674.14117,50371697009.40984,25059793641.85953,3352481528.6728754,1969503584.4229558
1613955138.217886,32,long_path,3525,3357,14129,891048358556.0259,140312838973.45395,50659247944.62993,25059793641.85953,3352481528.6728754,1969503584.4229558
1613955138.307474,16,short_path,53980,26675,67381,891048358556.0259,140312838973.45395,50659247944.62993,25111207673.093056,3375911276.8391366,1972794165.3872995
1613955138.311201,32,long_path,3534,14512,14048,889870392580.0892,140520067764.4985,50503837225.74643,25111207673.093056,3375911276.8391366,1972794165.3872995
1613955138.397428,16,short_path,53862,26678,67389,889870392580.0892,140520067764.4985,50503837225.74643,26420853574.57049,4990485559.356357,3183181968.4803414
1613955138.400897,32,long_path,3515,3385,14052,889372234920.4711,140744470723.50714,50562759419.40012,26420853574.57049,4990485559.356357,3183181968.4803414
1613955138.4839602,16,short_path,53872,26690,67400,889372234920.4711,140744470723.50714,50562759419.40012,27832457447.715923,5016191253.2410145,1818994699.216419
1613955138.48779,32,long_path,3354,3354,14050,889511849723.1885,140683479163.61264,50538876957.20516,27832457447.715923,5016191253.2410145,1818994699.216419
1613955138.573924,16,short_path,53886,26698,67536,889511849723.1885,140683479163.61264,50538876957.20516,28267315362.811,3108908478.30831,2235281033.5506616
1613955138.577757,32,long_path,3540,3358,14220,890140118747.584,140844082851.57883,50626287128.08155,28267315362.811,3108908478.30831,2235281033.5506616
1613955138.663212,16,short_path,53897,26703,67401,890140118747.584,140844082851.57883,50626287128.08155,27825818555.56065,3050055855.3399506,2726026143.7033505
1613955138.666175,32,long_path,3535,3358,14103,890853357496.8523,140857336821.28226,50589689216.982315,27825818555.56065,3050055855.3399506,2726026143.7033505
1613955138.757532,16,short_path,53915,26709,67405,890853357496.8523,140857336821.28226,50589689216.982315,27005805217.283092,4045429156.7627635,1840951515.1160252
1613955138.761492,32,long_path,3535,3358,14084,891191765798.9811,140559925039.82788,50443670011.62494,27005805217.283092,4045429156.7627635,1840951515.1160252
1613955138.8476539,16,short_path,53887,26693,67378,891191765798.9811,140559925039.82788,50443670011.62494,26229367644.57196,4065923367.4341373,2630557588.6428485
1613955138.851551,32,long_path,3548,3363,14090,890945188555.201,140556184033.8085,50678644960.58496,26229367644.57196,4065923367.4341373,2630557588.6428485
1613955138.937191,16,short_path,53841,26705,67359,890945188555.201,140556184033.8085,50678644960.58496,25679811630.784405,3700869247.9644666,2119337135.559135
1613955138.9421399,32,long_path,3547,3374,14135,890097599480.9066,140690844933.822,50404633092.09895,25679811630.784405,3700869247.9644666,2119337135.559135
1613955139.02267,16,short_path,53903,26707,67365,890097599480.9066,140690844933.822,50404633092.09895,25355444484.12146,3700639402.2142286,2395836609.9631643
1613955139.0257652,32,long_path,3530,3357,14090,888935172998.9049,140649508375.27133,50587277361.18616,25355444484.12146,3700639402.2142286,2395836609.9631643
1613955139.112718,16,short_path,53898,26692,67351,888935172998.9049,140649508375.27133,50587277361.18616,25204767567.90908,3880723598.0853243,2281375861.5091414
1613955139.115823,32,long_path,3541,3261,14083,887862253679.54,140532287077.8484,50601849640.9693,25204767567.90908,3880723598.0853243,2281375861.5091414
1613955139.203913,16,short_path,53883,26699,67297,887862253679.54,140532287077.8484,50601849640.9693,25183643788.655872,3879987801.7463503,2260847541.236347
1613955139.207677,32,long_path,3562,3358,14152,887162684324.8512,140528275814.97638,50327060342.62316,25183643788.655872,3879987801.7463503,2260847541.236347
1613955139.293576,16,short_path,53840,26704,67260,887162684324.8512,140528275814.97638,50327060342.62316,25274158384.559708,3758967192.3402214,2388579547.3293295
1613955139.296812,32,long_path,3552,3269,14178,886997678617.4465,140602571962.4439,50664587713.80552,25274158384.559708,3758967192.3402214,2388579547.3293295
1613955139.387504,16,short_path,53865,26688,67271,886997678617.4465,140602571962.4439,50664587713.80552,25440233879.132774,3770377921.6238446,2233699163.901003
1613955139.391327,32,long_path,3547,3370,14113,887463733100.2362,140504995028.1955,50347890625.80462,25440233879.132774,3770377921.6238446,2233699163.901003
1613955139.477366,16,short_path,53807,26501,67260,887463733100.2362,140504995028.1955,50347890625.80462,25615967008.173706,3837501763.378152,2355727463.1282063
1613955139.481002,32,long_path,3532,3362,14305,888415164938.9348,140194437766.45853,50460201905.11217,25615967008.173706,3837501763.378152,2355727463.1282063
1613955139.5641012,16,short_path,53857,26669,67281,888415164938.9348,140194437766.45853,50460201905.11217,25786164186.930496,3863127855.4662976,2303885233.112996
1613955139.567625,32,long_path,3532,3354,14039,889602397681.4767,140288095013.59592,50580948486.68207,25786164186.930496,3863127855.4662976,2303885233.112996
1613955139.6535628,16,short_path,53857,26658,67375,889602397681.4767,140288095013.59592,50580948486.68207,25903832638.012306,3800026068.773952,2288005757.3715553
1613955139.6578739,32,long_path,3352,3352,14192,890804982376.109,140844704077.87177,50408643494.80301,25903832638.012306,3800026068.773952,2288005757.3715553
1613955139.7471418,16,short_path,53874,26668,67298,890804982376.109,140844704077.87177,50408643494.80301,25930664054.61697,3743388982.226804,2321122285.901901
1613955139.7510662,32,long_path,3522,3343,14053,891570809151.0892,140783996576.52686,50667084870.72998,25930664054.61697,3743388982.226804,2321122285.901901
1613955139.8373818,16,short_path,53889,26678,67310,891570809151.0892,140783996576.52686,50667084870.72998,25877379362.627094,3794131608.735512,2284591646.328551
1613955139.841729,32,long_path,3531,3357,14059,891480450932.2465,140237229833.40848,50311696529.61045,25877379362.627094,3794131608.735512,2284591646.328551
1613955139.927124,16,short_path,53886,26677,67318,891480450932.2465,140237229833.40848,50311696529.61045,25760180699.93178,3809509597.196297,2307317265.11769
1613955139.93076,32,long_path,3535,3357,14088,890436990874.786,140345642071.3531,50687654091.02791,25760180699.93178,3809509597.196297,2307317265.11769
1613955140.017386,16,short_path,53893,26678,67325,890436990874.786,140345642071.3531,50687654091.02791,25623546664.786407,3785360843.9157023,2301348597.4808707
1613955140.022315,32,long_path,3520,3348,14057,888679608184.2329,140892654250.5826,50465626682.456726,25623546664.786407,3785360843.9157023,2301348597.4808707
1613955140.106812,16,short_path,53814,26678,67314,888679608184.2329,140892654250.5826,50465626682.456726,25496699317.608204,3782629084.2491775,2297960472.144756
1613955140.110326,32,long_path,3530,3351,14076,886659045452.3043,140752187099.53702,50370727228.48288,25496699317.608204,3782629084.2491775,2297960472.144756
1613955140.196935,16,short_path,53888,26678,67301,886659045452.3043,140752187099.53702,50370727228.48288,25397371734.808002,3797256510.910651,2301647330.383874
1613955140.200918,32,long_path,3548,3354,14112,884974620125.079,140190720718.38385,50768535380.79483,25397371734.808002,3797256510.910651,2301647330.383874
1613955140.2885308,16,short_path,53897,26678,67307,884974620125.079,140190720718.38385,50768535380.79483,25351465357.607563,3814582768.8237305,2307435538.4004126
1613955140.2916338,32,long_path,3543,3357,14102,884259106220.1084,140366225795.20865,50186180496.90444,25351465357.607563,3814582768.8237305,2307435538.4004126
1613955140.3772612,16,short_path,53895,26676,67307,884259106220.1084,140366225795.20865,50186180496.90444,25369983265.60188,3807448888.808129,2303937146.5259004
1613955140.383666,32,long_path,3544,3353,14103,884890280930.255,141023430060.35196,50838031343.773186,25369983265.60188,3807448888.808129,2303937146.5259004
1613955140.464006,16,short_path,53875,26673,67292,884890280930.255,141023430060.35196,50838031343.773186,25443092969.866993,3795128654.262187,2298992887.870467
1613955140.4674351,32,long_path,3344,3344,14090,886839409129.7805,140876418892.27036,50270519147.92671,25443092969.866993,3795128654.262187,2298992887.870467
1613955140.553996,16,short_path,53881,26670,67290,886839409129.7805,140876418892.27036,50270519147.92671,25542258848.39429,3788254392.9181714,2302571340.6494856
1613955140.558272,32,long_path,3552,3355,14098,889662506268.8684,140087786161.52878,50533167875.03239,25542258848.39429,3788254392.9181714,2302571340.6494856
1613955140.644054,16,short_path,53808,26672,67279,889662506268.8684,140087786161.52878,50533167875.03239,25648774823.512875,3787896843.2837744,2297609819.133065
